client_id,age,gender,driving_experience,car_model,year_of_manufacture,car_usage,annual_mileage,location,has_caused_accident,num_of_accidents,vehicle_value,risk_level
CL2497,46,Male,25,Isuzu NQR,2005,Personal,41040,Thika,No,0,3226921,Low
CL2498,19,Female,1,Mazda Demio,2012,PSV,15397,Thika,Yes,1,1386357,Medium
CL2499,26,Female,4,Toyota Prado,2015,Commercial,24071,Nakuru,No,0,2969536,Low
CL2500,26,Male,6,Toyota Vitz,2020,PSV,32578,Nairobi,Yes,1,1044162,Medium
CL2501,45,Female,21,Mazda Demio,2016,PSV,32787,Kakamega,No,0,1482207,Low
CL2502,47,Female,24,Honda Fit,2018,Commercial,26482,Kakamega,No,0,1278873,Low
CL2503,49,Male,30,Toyota Hiace,2014,Commercial,30343,Nakuru,No,0,3096057,Low
CL2504,44,Male,25,Honda Fit,2016,Personal,35028,Mombasa,Yes,1,4212151,Medium
CL2505,47,Male,23,Toyota Hiace,2019,Personal,17141,Nakuru,No,0,1594526,Low
CL2506,44,Female,23,Toyota Hiace,2013,PSV,24175,Kakamega,No,0,2738275,Low
CL2507,25,Male,2,Isuzu NQR,2014,Personal,39190,Eldoret,No,0,733597,Low
CL2508,32,Female,10,Toyota Prado,2007,PSV,24012,Eldoret,No,0,2614564,Low
CL2509,35,Male,17,Isuzu NQR,2012,Personal,29422,Nakuru,Yes,4,1957556,High
CL2510,49,Male,28,Mazda Demio,2022,Commercial,26308,Nairobi,No,0,1488892,Low
CL2511,69,Female,45,Isuzu NQR,2022,PSV,34491,Mombasa,Yes,1,2647680,Medium
CL2512,45,Female,27,Honda Fit,2011,Commercial,18417,Kakamega,Yes,1,1620678,Medium
CL2513,30,Female,12,Toyota Vitz,2009,PSV,11234,Kisumu,No,0,731360,Low
CL2514,67,Male,49,Subaru Forester,2009,Personal,43736,Mombasa,No,0,1073681,Low
CL2515,50,Male,30,Isuzu NQR,2014,Commercial,18734,Thika,No,0,3228627,Low
CL2516,55,Female,36,Honda Fit,2013,Personal,45719,Eldoret,No,0,820217,Low
CL2517,58,Male,37,Toyota Vitz,2013,PSV,11735,Mombasa,Yes,2,1828142,High
CL2518,58,Female,40,Subaru Impreza,2017,PSV,22606,Nakuru,No,0,4989191,Low
CL2519,22,Female,0,Mazda Demio,2007,Personal,46180,Mombasa,No,0,4487422,Low
CL2520,69,Male,49,Toyota Vitz,2010,Personal,14960,Nairobi,Yes,3,2549871,High
CL2521,59,Female,41,Toyota Premio,2019,Personal,40657,Mombasa,No,0,4912119,Low
CL2522,45,Male,27,Honda Fit,2005,PSV,16499,Mombasa,Yes,1,1497807,Medium
CL2523,43,Male,23,Mazda Demio,2015,Commercial,39488,Nakuru,Yes,2,1269483,High
CL2524,29,Male,5,Toyota Hiace,2012,Personal,45268,Kisumu,Yes,1,2087582,Medium
CL2525,65,Male,43,Nissan Note,2021,PSV,41862,Kakamega,Yes,1,3298627,Medium
CL2526,36,Female,16,Honda Fit,2014,Personal,21844,Nairobi,Yes,4,2086282,High
CL2527,64,Male,43,Toyota Vitz,2008,PSV,27533,Eldoret,Yes,4,2036843,High
CL2528,65,Male,45,Honda Fit,2006,Personal,43519,Mombasa,No,0,1179520,Low
CL2529,46,Male,24,Mazda Demio,2009,PSV,48935,Kakamega,No,0,1563205,Low
CL2530,54,Female,33,Nissan Note,2005,Commercial,17894,Nakuru,Yes,2,1468305,High
CL2531,27,Female,9,Subaru Forester,2019,Personal,17054,Nakuru,Yes,1,3029195,Medium
CL2532,67,Female,44,Mazda Demio,2010,Personal,48977,Nairobi,No,0,2538731,Low
CL2533,40,Male,18,Toyota Hiace,2021,Personal,42158,Kakamega,Yes,1,692527,Medium
CL2534,45,Female,27,Subaru Forester,2019,Personal,12827,Nakuru,No,0,978739,Low
CL2535,32,Female,9,Subaru Forester,2016,PSV,33729,Eldoret,Yes,1,4268995,Medium
CL2536,32,Female,9,Subaru Forester,2022,Personal,43922,Thika,No,0,1974542,Low
CL2537,48,Male,25,Mazda Demio,2007,Commercial,44421,Eldoret,Yes,1,2403046,Medium
CL2538,18,Female,0,Mazda Demio,2011,PSV,46171,Nakuru,No,0,3969398,Low
CL2539,46,Male,22,Honda Fit,2022,Personal,36243,Mombasa,Yes,1,2854112,Medium
CL2540,32,Female,9,Toyota Hiace,2012,PSV,15350,Thika,Yes,1,3801777,Medium
CL2541,53,Male,32,Subaru Forester,2020,Personal,44626,Eldoret,No,0,3038871,Low
CL2542,19,Male,0,Toyota Prado,2009,Personal,18833,Kisumu,Yes,1,3102807,Medium
CL2543,51,Female,32,Subaru Impreza,2022,Commercial,10339,Thika,No,0,4867757,Low
CL2544,61,Male,41,Toyota Hiace,2015,PSV,34509,Kakamega,Yes,1,4427526,Medium
CL2545,22,Male,0,Isuzu NQR,2006,Personal,11373,Kakamega,Yes,1,2705349,Medium
CL2546,68,Male,49,Toyota Vitz,2009,PSV,28680,Eldoret,No,0,1014938,Low
CL2547,56,Female,36,Nissan Note,2018,PSV,33412,Mombasa,No,0,618833,Low
CL2548,21,Male,3,Toyota Hiace,2019,Personal,32354,Nairobi,No,0,2838782,Low
CL2549,61,Female,37,Honda Fit,2019,PSV,31021,Thika,Yes,1,3887752,Medium
CL2550,58,Female,36,Toyota Prado,2014,PSV,32735,Nairobi,No,0,4770924,Low
CL2551,62,Male,40,Mazda Demio,2012,Personal,33550,Thika,Yes,4,3321331,High
CL2552,22,Male,0,Isuzu NQR,2010,Commercial,27676,Thika,Yes,1,936060,Medium
CL2553,30,Female,6,Toyota Hiace,2012,PSV,44747,Nairobi,Yes,4,1971602,High
CL2554,43,Male,20,Toyota Vitz,2014,Commercial,13048,Mombasa,Yes,1,2499370,Medium
CL2555,36,Female,17,Nissan Note,2010,PSV,27852,Kakamega,No,0,4815222,Low
CL2556,20,Female,0,Nissan Note,2018,Personal,34371,Kakamega,Yes,1,1272793,Medium
CL2557,66,Male,42,Subaru Forester,2010,Personal,15837,Mombasa,No,0,2743256,Low
CL2558,25,Female,5,Subaru Impreza,2013,Commercial,48700,Thika,No,0,4900908,Low
CL2559,36,Female,17,Nissan Note,2009,Personal,19967,Thika,No,0,4856232,Low
CL2560,49,Male,28,Mazda Demio,2007,Personal,32770,Eldoret,No,0,3900205,Low
CL2561,41,Female,19,Nissan Note,2015,Personal,20140,Thika,No,0,3108711,Low
CL2562,48,Male,26,Toyota Vitz,2022,Personal,27401,Eldoret,Yes,1,1389912,Medium
CL2563,55,Male,31,Toyota Vitz,2005,Commercial,16647,Thika,No,0,4584338,Low
CL2564,55,Male,34,Honda Fit,2008,Commercial,12056,Kisumu,No,0,4949074,Low
CL2565,50,Female,29,Toyota Premio,2018,Commercial,31269,Nairobi,Yes,1,2534730,Medium
CL2566,47,Male,24,Honda Fit,2014,Personal,28288,Mombasa,No,0,3958460,Low
CL2567,18,Female,0,Toyota Prado,2011,Personal,19623,Nairobi,No,0,1865435,Low
CL2568,43,Male,25,Honda Fit,2007,Personal,38451,Nairobi,Yes,1,4251459,Medium
CL2569,26,Female,3,Toyota Prado,2005,Commercial,21332,Thika,Yes,4,4338920,High
CL2570,25,Male,6,Toyota Prado,2015,Personal,34159,Kakamega,Yes,2,3994627,High
CL2571,47,Male,28,Nissan Note,2011,Personal,12452,Eldoret,No,0,1897928,Low
CL2572,59,Male,40,Isuzu NQR,2008,PSV,30359,Nakuru,No,0,1229695,Low
CL2573,66,Male,44,Subaru Forester,2022,Personal,18657,Nakuru,No,0,2910412,Low
CL2574,57,Female,38,Honda Fit,2016,Personal,28744,Mombasa,Yes,1,3970966,Medium
CL2575,50,Male,29,Subaru Impreza,2022,PSV,41410,Kisumu,Yes,3,2169208,High
CL2576,64,Male,43,Toyota Premio,2006,PSV,45186,Thika,No,0,989922,Low
CL2577,25,Female,3,Toyota Premio,2015,PSV,23212,Mombasa,Yes,1,1111477,Medium
CL2578,60,Female,42,Toyota Prado,2014,Personal,32135,Thika,No,0,2759071,Low
CL2579,54,Female,33,Subaru Forester,2006,PSV,36309,Nairobi,No,0,1655831,Low
CL2580,38,Male,16,Toyota Prado,2018,PSV,15948,Kisumu,No,0,4391598,Low
CL2581,62,Female,39,Subaru Impreza,2019,Commercial,29920,Nakuru,No,0,2060341,Low
CL2582,39,Male,19,Mazda Demio,2018,Personal,21643,Nakuru,No,0,4734217,Low
CL2583,26,Female,7,Honda Fit,2008,Commercial,39256,Kakamega,Yes,1,3317422,Medium
CL2584,37,Male,18,Isuzu NQR,2020,Personal,44890,Thika,No,0,956297,Low
CL2585,27,Female,4,Toyota Hiace,2022,Personal,24242,Kisumu,No,0,818461,Low
CL2586,20,Male,0,Subaru Forester,2018,Commercial,14671,Eldoret,Yes,1,655205,Medium
CL2587,24,Female,5,Toyota Vitz,2019,Commercial,10414,Thika,Yes,2,3181052,High
CL2588,68,Male,46,Toyota Vitz,2021,Commercial,48379,Thika,Yes,2,4556974,High
CL2589,58,Male,36,Toyota Prado,2008,Personal,29947,Nakuru,Yes,4,4225551,High
CL2590,20,Male,0,Mazda Demio,2007,Personal,36201,Thika,Yes,1,2276305,Medium
CL2591,27,Female,8,Toyota Prado,2015,Commercial,34930,Nairobi,No,0,4886262,Low
CL2592,51,Male,33,Nissan Note,2006,PSV,21201,Eldoret,No,0,3734295,Low
CL2593,22,Female,2,Toyota Prado,2011,Personal,25365,Eldoret,No,0,4147981,Low
CL2594,66,Male,48,Toyota Premio,2018,Personal,13625,Thika,Yes,3,3683965,High
CL2595,24,Female,1,Isuzu NQR,2008,Personal,47760,Kisumu,No,0,4542334,Low
CL2596,50,Female,29,Toyota Premio,2007,Commercial,46067,Kakamega,No,0,1653331,Low
CL2597,46,Female,27,Mazda Demio,2012,Personal,31248,Mombasa,No,0,1987644,Low
CL2598,54,Female,32,Isuzu NQR,2009,Personal,19012,Mombasa,No,0,3854967,Low
CL2599,69,Male,51,Toyota Prado,2011,Commercial,41376,Thika,No,0,3570890,Low
CL2600,20,Male,0,Subaru Forester,2010,PSV,48197,Nakuru,Yes,1,4971658,Medium
CL2601,67,Female,44,Nissan Note,2014,PSV,39508,Thika,No,0,4081597,Low
CL2602,38,Male,19,Subaru Impreza,2019,PSV,37028,Nairobi,Yes,1,1009590,Medium
CL2603,38,Male,20,Toyota Premio,2019,Commercial,29984,Mombasa,No,0,2350170,Low
CL2604,51,Male,28,Nissan Note,2017,Personal,48516,Mombasa,No,0,1943268,Low
CL2605,30,Male,10,Toyota Prado,2005,Commercial,20922,Nairobi,No,0,4152634,Low
CL2606,20,Female,1,Toyota Hiace,2005,PSV,18167,Mombasa,No,0,3461936,Low
CL2607,54,Male,35,Toyota Prado,2010,PSV,38794,Mombasa,No,0,4114773,Low
CL2608,57,Male,35,Mazda Demio,2022,PSV,39372,Nakuru,No,0,2967108,Low
CL2609,22,Female,0,Toyota Prado,2019,PSV,33091,Kakamega,No,0,4645530,Low
CL2610,49,Female,25,Subaru Impreza,2020,PSV,16800,Eldoret,No,0,2318733,Low
CL2611,58,Female,34,Nissan Note,2016,PSV,39369,Eldoret,Yes,3,2300917,High
CL2612,21,Female,0,Toyota Vitz,2016,Commercial,13538,Thika,No,0,1608597,Low
CL2613,61,Female,40,Nissan Note,2007,PSV,23467,Nairobi,No,0,4293730,Low
CL2614,44,Female,24,Honda Fit,2014,Personal,29504,Kakamega,Yes,2,2524131,High
CL2615,18,Female,0,Subaru Forester,2022,Commercial,44571,Mombasa,No,0,4917327,Low
CL2616,64,Male,40,Mazda Demio,2021,PSV,22546,Eldoret,Yes,1,3713418,Medium
CL2617,48,Female,25,Toyota Hiace,2019,PSV,11222,Eldoret,No,0,861949,Low
CL2618,35,Female,12,Subaru Impreza,2012,PSV,45159,Mombasa,No,0,1638964,Low
CL2619,38,Female,18,Toyota Prado,2018,Personal,27504,Mombasa,No,0,3394299,Low
CL2620,48,Male,26,Toyota Premio,2005,Commercial,47075,Thika,No,0,1744235,Low
CL2621,51,Female,32,Toyota Hiace,2020,PSV,13587,Eldoret,No,0,4870529,Low
CL2622,32,Female,11,Isuzu NQR,2013,PSV,13457,Eldoret,Yes,1,3712414,Medium
CL2623,48,Female,29,Subaru Forester,2021,Personal,48345,Eldoret,No,0,1606331,Low
CL2624,45,Male,25,Subaru Impreza,2022,PSV,49155,Nakuru,No,0,3861344,Low
CL2625,32,Male,11,Toyota Prado,2014,PSV,25380,Kisumu,No,0,1128937,Low
CL2626,61,Female,37,Toyota Vitz,2009,Commercial,15943,Eldoret,No,0,3164056,Low
CL2627,25,Female,2,Toyota Premio,2020,Commercial,41369,Eldoret,No,0,4754920,Low
CL2628,52,Female,32,Toyota Prado,2015,Personal,31125,Eldoret,No,0,3084462,Low
CL2629,62,Male,39,Isuzu NQR,2009,Commercial,32580,Thika,Yes,1,619233,Medium
CL2630,61,Male,40,Nissan Note,2018,PSV,10658,Nakuru,No,0,1086455,Low
CL2631,44,Female,23,Nissan Note,2021,PSV,31677,Mombasa,No,0,923030,Low
CL2632,67,Male,47,Toyota Premio,2009,Personal,30917,Kakamega,Yes,1,2520779,Medium
CL2633,55,Male,34,Honda Fit,2019,PSV,24795,Thika,No,0,3809432,Low
CL2634,61,Male,37,Toyota Vitz,2016,Personal,48760,Eldoret,No,0,2931284,Low
CL2635,62,Male,40,Honda Fit,2012,PSV,12787,Thika,No,0,808293,Low
CL2636,38,Female,17,Toyota Vitz,2016,Commercial,30614,Thika,No,0,3934062,Low
CL2637,59,Female,35,Subaru Forester,2010,PSV,23919,Thika,Yes,1,4535876,Medium
CL2638,63,Female,44,Subaru Impreza,2007,Personal,39692,Thika,Yes,1,2965254,Medium
CL2639,18,Female,0,Nissan Note,2018,PSV,15615,Thika,No,0,4469243,Low
CL2640,49,Male,26,Honda Fit,2005,Commercial,29192,Kisumu,Yes,1,2386338,Medium
CL2641,48,Male,29,Nissan Note,2012,PSV,17549,Nairobi,Yes,4,1404600,High
CL2642,69,Male,50,Subaru Impreza,2019,Commercial,47538,Eldoret,No,0,2602985,Low
CL2643,31,Female,11,Mazda Demio,2005,Commercial,34832,Eldoret,Yes,1,3854657,Medium
CL2644,59,Male,38,Nissan Note,2008,PSV,16732,Mombasa,No,0,1552063,Low
CL2645,33,Male,14,Toyota Prado,2007,PSV,29571,Mombasa,Yes,3,2930327,High
CL2646,39,Male,19,Toyota Hiace,2015,Commercial,29928,Kakamega,No,0,3853321,Low
CL2647,26,Male,2,Nissan Note,2007,Personal,42259,Nairobi,Yes,1,3378237,Medium
CL2648,38,Male,20,Toyota Prado,2018,PSV,14370,Kakamega,Yes,1,4808783,Medium
CL2649,37,Female,15,Toyota Hiace,2014,Commercial,30113,Nakuru,No,0,1218954,Low
CL2650,37,Male,18,Nissan Note,2015,Personal,15717,Kisumu,Yes,3,4509978,High
CL2651,51,Male,27,Honda Fit,2005,Personal,41286,Kisumu,Yes,1,1561449,Medium
CL2652,55,Male,31,Isuzu NQR,2021,Personal,23448,Nakuru,No,0,3194598,Low
CL2653,65,Male,43,Toyota Hiace,2022,PSV,30739,Thika,No,0,1868906,Low
CL2654,47,Male,25,Toyota Premio,2016,Personal,20686,Kisumu,Yes,1,4842912,Medium
CL2655,35,Male,12,Subaru Forester,2014,Personal,20367,Nairobi,Yes,1,3665357,Medium
CL2656,57,Male,37,Toyota Vitz,2007,Personal,22693,Eldoret,No,0,922994,Low
CL2657,64,Female,43,Toyota Hiace,2011,PSV,11658,Kakamega,No,0,2822723,Low
CL2658,65,Female,46,Subaru Forester,2017,PSV,34355,Kisumu,No,0,2350007,Low
CL2659,43,Female,21,Isuzu NQR,2022,PSV,14366,Kakamega,Yes,4,3104878,High
CL2660,45,Male,23,Isuzu NQR,2021,Commercial,39559,Eldoret,No,0,4569809,Low
CL2661,48,Female,24,Subaru Forester,2006,Personal,19217,Kisumu,Yes,1,4351910,Medium
CL2662,36,Female,17,Subaru Impreza,2019,Personal,40029,Eldoret,No,0,3200463,Low
CL2663,31,Female,11,Nissan Note,2022,Personal,20844,Nakuru,No,0,1633435,Low
CL2664,66,Male,42,Toyota Vitz,2018,PSV,39715,Thika,No,0,4095195,Low
CL2665,19,Male,1,Isuzu NQR,2017,PSV,22455,Nakuru,Yes,1,4049551,Medium
CL2666,20,Female,0,Toyota Vitz,2008,PSV,21969,Thika,No,0,3067604,Low
CL2667,49,Male,27,Toyota Premio,2014,Commercial,46992,Kakamega,Yes,4,2643678,High
CL2668,24,Female,2,Toyota Premio,2017,Commercial,34944,Kisumu,Yes,3,2030688,High
CL2669,20,Male,0,Isuzu NQR,2005,Commercial,27839,Eldoret,No,0,1337769,Low
CL2670,26,Male,3,Subaru Forester,2008,PSV,46450,Eldoret,No,0,3958870,Low
CL2671,59,Male,39,Isuzu NQR,2006,PSV,29278,Eldoret,No,0,4996712,Low
CL2672,56,Male,35,Honda Fit,2022,PSV,31655,Nakuru,No,0,1427510,Low
CL2673,38,Male,15,Nissan Note,2012,Commercial,45805,Nakuru,No,0,4417557,Low
CL2674,40,Male,18,Nissan Note,2015,PSV,45436,Kakamega,No,0,1930343,Low
CL2675,18,Male,0,Mazda Demio,2011,Commercial,49421,Nakuru,No,0,4557166,Low
CL2676,51,Female,32,Nissan Note,2020,PSV,39424,Nairobi,Yes,1,3687287,Medium
CL2677,21,Female,0,Toyota Vitz,2009,Personal,19950,Mombasa,Yes,1,4306501,Medium
CL2678,67,Male,47,Nissan Note,2014,Commercial,40085,Thika,No,0,2025637,Low
CL2679,21,Male,3,Subaru Impreza,2020,PSV,18039,Thika,Yes,1,2736422,Medium
CL2680,66,Male,44,Nissan Note,2017,PSV,38014,Eldoret,No,0,2317705,Low
CL2681,47,Female,23,Toyota Prado,2015,Commercial,19868,Kisumu,No,0,3139986,Low
CL2682,46,Female,23,Subaru Impreza,2009,Commercial,39858,Mombasa,Yes,1,3622870,Medium
CL2683,61,Female,38,Subaru Impreza,2010,Commercial,34893,Kisumu,No,0,4830005,Low
CL2684,57,Male,38,Subaru Forester,2017,Commercial,41236,Nairobi,Yes,1,3515989,Medium
CL2685,20,Female,0,Honda Fit,2010,Commercial,37277,Thika,No,0,4947434,Low
CL2686,64,Female,43,Toyota Vitz,2010,PSV,35664,Kakamega,Yes,1,2073656,Medium
CL2687,32,Male,13,Toyota Prado,2021,PSV,29074,Nairobi,Yes,1,2277346,Medium
CL2688,66,Female,45,Subaru Impreza,2010,Personal,21008,Nairobi,No,0,4214886,Low
CL2689,56,Female,36,Subaru Forester,2015,Personal,16710,Thika,No,0,746797,Low
CL2690,43,Male,23,Subaru Forester,2013,PSV,32568,Mombasa,No,0,3481167,Low
CL2691,23,Female,4,Honda Fit,2006,Commercial,43746,Thika,No,0,4808368,Low
CL2692,38,Male,19,Mazda Demio,2014,Personal,21145,Nakuru,No,0,586728,Low
CL2693,36,Male,18,Honda Fit,2008,PSV,21447,Kisumu,Yes,4,2683721,High
CL2694,37,Female,14,Nissan Note,2006,Commercial,39481,Thika,No,0,2338042,Low
CL2695,57,Male,39,Subaru Impreza,2021,PSV,13484,Nairobi,No,0,2615377,Low
CL2696,66,Female,48,Isuzu NQR,2018,Personal,46733,Kakamega,No,0,4209968,Low
CL2697,22,Female,2,Toyota Prado,2011,PSV,25285,Thika,No,0,647215,Low
CL2698,44,Female,20,Nissan Note,2012,Commercial,15983,Kisumu,No,0,2689678,Low
CL2699,29,Male,5,Toyota Premio,2010,Commercial,44737,Kisumu,Yes,3,4223635,High
CL2700,36,Female,16,Toyota Vitz,2012,Commercial,42993,Nairobi,Yes,1,874968,Medium
CL2701,55,Female,35,Subaru Forester,2007,PSV,15458,Thika,No,0,2095164,Low
CL2702,63,Male,40,Toyota Hiace,2022,PSV,42471,Thika,Yes,1,3170111,Medium
CL2703,41,Female,17,Toyota Premio,2007,PSV,48346,Mombasa,No,0,2407273,Low
CL2704,30,Male,7,Toyota Prado,2010,Commercial,29450,Thika,No,0,1412332,Low
CL2705,37,Male,15,Nissan Note,2018,PSV,31868,Thika,No,0,4387239,Low
CL2706,41,Female,17,Mazda Demio,2005,Commercial,10981,Kakamega,No,0,4654087,Low
CL2707,43,Male,20,Toyota Premio,2013,Commercial,28375,Eldoret,No,0,2714768,Low
CL2708,33,Female,14,Honda Fit,2014,Commercial,12872,Eldoret,No,0,2893399,Low
CL2709,66,Female,44,Honda Fit,2020,PSV,48062,Nairobi,No,0,3295317,Low
CL2710,21,Female,0,Mazda Demio,2006,Commercial,37868,Mombasa,Yes,2,1625546,High
CL2711,38,Female,16,Subaru Impreza,2008,Personal,21328,Kisumu,Yes,4,896605,High
CL2712,19,Male,1,Mazda Demio,2017,PSV,46527,Thika,Yes,1,990492,Medium
CL2713,59,Male,39,Subaru Forester,2010,Personal,23562,Eldoret,No,0,556625,Low
CL2714,25,Female,1,Mazda Demio,2017,Personal,30967,Mombasa,No,0,3310860,Low
CL2715,30,Male,8,Toyota Prado,2013,Commercial,28089,Thika,No,0,4041450,Low
CL2716,57,Male,39,Isuzu NQR,2013,Commercial,48247,Kakamega,No,0,3688930,Low
CL2717,51,Male,33,Nissan Note,2020,PSV,24691,Eldoret,No,0,4596973,Low
CL2718,30,Male,10,Toyota Premio,2021,Personal,13742,Kisumu,No,0,3359790,Low
CL2719,37,Female,15,Nissan Note,2011,Personal,17735,Nairobi,Yes,1,2513279,Medium
CL2720,43,Female,21,Subaru Forester,2017,PSV,34369,Mombasa,Yes,1,4419059,Medium
CL2721,30,Female,8,Toyota Prado,2020,Personal,25077,Nairobi,No,0,3310361,Low
CL2722,62,Male,38,Honda Fit,2008,PSV,47377,Kisumu,No,0,789041,Low
CL2723,32,Male,14,Honda Fit,2021,Commercial,38950,Kakamega,No,0,3153381,Low
CL2724,54,Male,36,Toyota Hiace,2006,Commercial,26447,Eldoret,Yes,4,3862665,High
CL2725,61,Female,43,Toyota Hiace,2017,PSV,14539,Nairobi,Yes,1,3732094,Medium
CL2726,55,Male,37,Subaru Impreza,2016,Personal,38140,Nairobi,No,0,4075314,Low
CL2727,34,Female,15,Toyota Vitz,2012,Personal,29337,Nairobi,No,0,2733355,Low
CL2728,32,Female,11,Mazda Demio,2008,Commercial,23603,Thika,Yes,1,1827936,Medium
CL2729,51,Male,27,Subaru Forester,2021,Personal,21301,Eldoret,No,0,2803275,Low
CL2730,38,Female,19,Honda Fit,2018,PSV,30932,Nakuru,Yes,3,2863488,High
CL2731,54,Male,35,Subaru Impreza,2009,PSV,34232,Nairobi,Yes,1,3834066,Medium
CL2732,30,Male,9,Honda Fit,2009,Commercial,29521,Nairobi,No,0,2810979,Low
CL2733,67,Female,45,Toyota Vitz,2014,Commercial,22523,Kakamega,Yes,1,4627617,Medium
CL2734,63,Female,45,Subaru Impreza,2014,Commercial,34295,Kakamega,Yes,1,2575598,Medium
CL2735,38,Male,16,Toyota Prado,2018,Commercial,46775,Nairobi,No,0,1896629,Low
CL2736,26,Male,4,Subaru Forester,2007,Commercial,20961,Mombasa,No,0,675748,Low
CL2737,23,Male,0,Toyota Vitz,2012,PSV,18951,Kakamega,No,0,4308102,Low
CL2738,31,Female,7,Subaru Impreza,2014,Personal,18219,Mombasa,No,0,3779270,Low
CL2739,30,Male,6,Nissan Note,2022,Personal,23414,Nakuru,Yes,2,507749,High
CL2740,57,Female,37,Toyota Premio,2007,Personal,35412,Nairobi,No,0,1561757,Low
CL2741,31,Female,9,Isuzu NQR,2019,Commercial,38688,Mombasa,No,0,3086849,Low
CL2742,21,Female,3,Toyota Premio,2006,Personal,48911,Kisumu,No,0,3885162,Low
CL2743,42,Male,18,Toyota Vitz,2014,PSV,38668,Thika,Yes,3,4150676,High
CL2744,23,Female,4,Nissan Note,2007,Commercial,11607,Eldoret,No,0,1738831,Low
CL2745,23,Female,0,Toyota Vitz,2007,PSV,25535,Nakuru,No,0,2342653,Low
CL2746,63,Male,43,Subaru Impreza,2013,Commercial,14166,Kakamega,Yes,1,3992717,Medium
CL2747,58,Male,36,Toyota Prado,2011,Personal,43539,Mombasa,No,0,4296568,Low
CL2748,23,Male,4,Mazda Demio,2012,Personal,11556,Mombasa,No,0,4852183,Low
CL2749,57,Male,37,Subaru Forester,2008,PSV,16303,Kisumu,No,0,1776828,Low
CL2750,44,Male,23,Subaru Forester,2011,PSV,41275,Nairobi,No,0,3985393,Low
CL2751,44,Female,22,Mazda Demio,2006,PSV,44247,Thika,No,0,963378,Low
CL2752,45,Male,24,Honda Fit,2020,PSV,41282,Nairobi,No,0,1692549,Low
CL2753,62,Female,44,Honda Fit,2011,Commercial,27507,Mombasa,Yes,4,3903154,High
CL2754,29,Male,6,Subaru Impreza,2017,Commercial,39784,Thika,Yes,1,2839326,Medium
CL2755,56,Female,33,Toyota Prado,2009,Commercial,30881,Kisumu,No,0,2686516,Low
CL2756,67,Male,48,Honda Fit,2010,Personal,31199,Kisumu,No,0,2836114,Low
CL2757,47,Female,28,Honda Fit,2015,Personal,33731,Nakuru,Yes,2,2735300,High
CL2758,36,Male,13,Subaru Impreza,2007,PSV,43665,Nairobi,No,0,1381380,Low
CL2759,35,Male,17,Toyota Vitz,2019,PSV,48549,Nairobi,Yes,2,1339528,High
CL2760,49,Female,28,Subaru Impreza,2017,PSV,36578,Kisumu,No,0,2246075,Low
CL2761,37,Female,19,Nissan Note,2018,Personal,21093,Kisumu,No,0,2039914,Low
CL2762,34,Male,15,Subaru Impreza,2011,PSV,34511,Mombasa,No,0,1057715,Low
CL2763,61,Female,42,Subaru Impreza,2020,Personal,37126,Mombasa,No,0,2352978,Low
CL2764,40,Female,19,Subaru Forester,2016,PSV,39946,Nairobi,No,0,720967,Low
CL2765,55,Female,34,Subaru Forester,2019,PSV,24161,Nakuru,No,0,2454769,Low
CL2766,37,Female,18,Subaru Forester,2013,Personal,32184,Nairobi,No,0,3950902,Low
CL2767,20,Male,0,Isuzu NQR,2016,PSV,27238,Mombasa,No,0,3693973,Low
CL2768,52,Female,31,Toyota Vitz,2014,Commercial,43061,Nakuru,No,0,3534725,Low
CL2769,50,Female,26,Toyota Hiace,2017,Commercial,40996,Mombasa,Yes,1,1088162,Medium
CL2770,52,Female,34,Toyota Premio,2020,Commercial,48071,Nakuru,Yes,1,915474,Medium
CL2771,38,Male,17,Nissan Note,2016,Personal,20528,Eldoret,No,0,2582003,Low
CL2772,38,Female,17,Toyota Premio,2011,Commercial,46451,Thika,No,0,3041781,Low
CL2773,24,Female,1,Toyota Prado,2012,Commercial,16895,Nakuru,No,0,1600718,Low
CL2774,26,Female,6,Toyota Hiace,2020,Personal,22247,Eldoret,No,0,1828323,Low
CL2775,33,Female,14,Toyota Hiace,2015,Commercial,15849,Kisumu,No,0,3870116,Low
CL2776,62,Female,38,Honda Fit,2010,Commercial,16959,Thika,No,0,2960686,Low
CL2777,51,Male,30,Mazda Demio,2006,Commercial,19963,Kakamega,No,0,1468015,Low
CL2778,66,Male,43,Mazda Demio,2020,PSV,20847,Kakamega,No,0,4687056,Low
CL2779,26,Female,5,Subaru Impreza,2020,Commercial,45094,Nairobi,No,0,1452602,Low
CL2780,24,Male,6,Toyota Prado,2017,Personal,37881,Mombasa,No,0,2791625,Low
CL2781,61,Male,42,Subaru Impreza,2013,Commercial,27916,Kisumu,No,0,2648196,Low
CL2782,31,Female,7,Toyota Premio,2011,PSV,32152,Thika,No,0,1109026,Low
CL2783,67,Male,46,Toyota Hiace,2018,PSV,35433,Nakuru,No,0,1422809,Low
CL2784,31,Male,13,Honda Fit,2006,Personal,47968,Nakuru,No,0,4989510,Low
CL2785,22,Male,3,Toyota Premio,2020,Commercial,26494,Eldoret,No,0,1524583,Low
CL2786,18,Female,0,Toyota Prado,2021,Commercial,25677,Thika,Yes,1,3104590,Medium
CL2787,59,Male,40,Subaru Forester,2010,PSV,43149,Mombasa,Yes,1,3541968,Medium
